book_id,title,author,genre,word_count,file_path,url
60163,"Culinary ChemistryThe Scientific Principles of Cookery, with Concise Instructions for Preparing Good and Wholesome Pickles, Vinegar, Conserves, Fruit Jellies, Marmalades, and Various Other Alimentary Substances Employed in Domestic Economy, with Observations on the Chemical Constitution and Nutritive Qualities of Different Kinds of Food.","Accum, Friedrich Christian, 1769-1838",Cooking & Drinking,45642,raw/Cooking & Drinking/60163.txt,
71395,A guide to modern cookery,"Escoffier, A. (Auguste), 1846-1935",Cooking & Drinking,329222,raw/Cooking & Drinking/71395.txt,
30861,Breakfasts and Teas: Novel Suggestions for Social Occasions,"Pierce, Paul, 1866-",Cooking & Drinking,24258,raw/Cooking & Drinking/30861.txt,
67651,Texas Pecan Recipes (Revised),Unknown,Cooking & Drinking,4901,raw/Cooking & Drinking/67651.txt,
60025,"Miss Leslie's Complete CookeryDirections for Cookery, in Its Various Branches","Leslie, Eliza, 1787-1858",Cooking & Drinking,161125,raw/Cooking & Drinking/60025.txt,
63052,Knox Eat and Reduce Plan; Including Choice-of-Foods Chart,Unknown,Cooking & Drinking,9357,raw/Cooking & Drinking/63052.txt,
59589,"10 Luscious New Cakes, Made by Spry's Amazing New One-Bowl Method",Unknown,Cooking & Drinking,6237,raw/Cooking & Drinking/59589.txt,
34837,"Domestic French Cookery, 4th ed.","Barué, Sulpice",Cooking & Drinking,28143,raw/Cooking & Drinking/34837.txt,
1979,The Perdue Chicken Cookbook,"Perdue, Mitzi",Cooking & Drinking,87735,raw/Cooking & Drinking/1979.txt,
8102,"The Forme of Cury: A Roll of Ancient English Cookery Compiled, about A.D. 1390","Pegge, Samuel, 1704-1796",Cooking & Drinking,54042,raw/Cooking & Drinking/8102.txt,
44847,A Little Candy Book for a Little Girl,"Waterman, Amy Harlow (Lane), Mrs., 1873-",Cooking & Drinking,20639,raw/Cooking & Drinking/44847.txt,
49958,The Dinner Year-Book,"Harland, Marion, 1830-1922",Cooking & Drinking,193878,raw/Cooking & Drinking/49958.txt,
30121,"The Art of ConfectionaryShewing the Various Methods of Preserving All Sorts of Fruits, Dry and Liquid; viz. Oranges, Lemons, Citrons, Golden Pippins, Wardens, Apricots Green, Almonds, Goosberries, Cherries, Currants, Plumbs, Rasberries, Peaches, Walnuts, Nectarines, Figs, Grapes, &amp;c., Flowers and Herbs; as Violets, Angelica, Orange-Flowers, &amp;c.; Also How to Make All Sorts of Biscakes, Maspins, Sugar-Works, and Candies. With the Best Methods of Clarifying, and the Different Ways of Boiling Sugar.","Lambert, Edward",Cooking & Drinking,11686,raw/Cooking & Drinking/30121.txt,
63670,"50 Wonderful Ways to Use Lucerne Sour Cream, From Appetizers to DessertsRecipes from the Test Kitchen of the American Dairy Association",American Dairy Association,Cooking & Drinking,5519,raw/Cooking & Drinking/63670.txt,
41352,The Art of Cookery Made Easy and Refined,"Mollard, John",Cooking & Drinking,51212,raw/Cooking & Drinking/41352.txt,
49944,"Breakfast, Luncheon and Tea","Harland, Marion, 1830-1922",Cooking & Drinking,106144,raw/Cooking & Drinking/49944.txt,
69519,"New system of domestic cookery, formed upon principles of economy, and adapted to the use of private families","Rundell, Maria Eliza Ketelby, 1745-1828",Cooking & Drinking,80862,raw/Cooking & Drinking/69519.txt,
56540,Miss Parloa's Young HousekeeperDesigned Especially to Aid Beginners; Economical Receipts for Those Who Are Cooking for Two or Three,"Parloa, Maria, 1843-1909",Cooking & Drinking,119816,raw/Cooking & Drinking/56540.txt,
19073,Cocoa and Chocolate: Their History from Plantation to Consumer,"Knapp, Arthur William",Cooking & Drinking,44798,raw/Cooking & Drinking/19073.txt,
72624,Family fare :  food management and recipes,Unknown,Cooking & Drinking,29227,raw/Cooking & Drinking/72624.txt,
33213,The Fun of Cooking: A Story for Girls and Boys,"Benton, Caroline French, -1923",Cooking & Drinking,46470,raw/Cooking & Drinking/33213.txt,
56477,"The Lady's Country Companion; Or, How to Enjoy a Country Life Rationally","Loudon, Mrs. (Jane), 1807-1858",Cooking & Drinking,106262,raw/Cooking & Drinking/56477.txt,
52824,The Story of a Loaf of Bread,"Wood, T. B. (Thomas Barlow), 1869-1929",Cooking & Drinking,33398,raw/Cooking & Drinking/52824.txt,
9939,"Woman's Institute Library of Cookery. Volume 5: Fruit and Fruit Desserts; Canning and Drying; Jelly Making, Preserving and Pickling; Confections; Beverages; the Planning of Meals",Woman's Institute of Domestic Arts and Sciences,Cooking & Drinking,116480,raw/Cooking & Drinking/9939.txt,
15363,Carving and Serving,"Lincoln, Mary J. (Mary Johnson), 1844-1921",Cooking & Drinking,16530,raw/Cooking & Drinking/15363.txt,
52867,Experiments on the Spoilage of Tomato Ketchup,"Bitting, A. W. (Arvill Wayne), 1870-1946",Cooking & Drinking,13958,raw/Cooking & Drinking/52867.txt,
20735,Mrs. Mary Eales's receipts. (1733),"Eales, Mary",Cooking & Drinking,20148,raw/Cooking & Drinking/20735.txt,
69364,A little girl's cookery book,"Hodge, Mary Florence",Cooking & Drinking,23307,raw/Cooking & Drinking/69364.txt,
58948,Flint Hills Cook Book,"Christ Church Episcopal (Burlington, Iowa)",Cooking & Drinking,26094,raw/Cooking & Drinking/58948.txt,
60192,"Spices, Their Histories: Valuable Information for Grocers","Fielding, Robert O.",Cooking & Drinking,14689,raw/Cooking & Drinking/60192.txt,
51542,"The Just-Wed Cook BookA Present from The Merchants of Reno, Nevada",Unknown,Cooking & Drinking,38868,raw/Cooking & Drinking/51542.txt,
35506,Cloud City Cook-Book,"Nash, William H., Mrs.",Cooking & Drinking,14556,raw/Cooking & Drinking/35506.txt,
71119,Aunt Caroline's Dixieland recipes,"McKinney, William",Cooking & Drinking,17695,raw/Cooking & Drinking/71119.txt,
76852,The chocolate-plant (Theobroma cacao) and its products,Anonymous,Cooking & Drinking,8818,raw/Cooking & Drinking/76852.txt,
16514,A little cook book for a little girl,"Benton, Caroline French, -1923",Cooking & Drinking,30719,raw/Cooking & Drinking/16514.txt,
70813,Hand-book on cheese making,"Newell, George E.",Cooking & Drinking,22590,raw/Cooking & Drinking/70813.txt,
6677,"Seventy-Five Receipts for Pastry, Cakes and Sweetmeats, by Miss Leslie","Leslie, Eliza, 1787-1858",Cooking & Drinking,27075,raw/Cooking & Drinking/6677.txt,
71509,"The curiosities of food :  or, The dainties and delicacies of different nations obtained from the animal kingdom","Simmonds, P. L. (Peter Lund), 1814-1897",Cooking & Drinking,115395,raw/Cooking & Drinking/71509.txt,
37680,The Myrtle Reed Cook Book,"Reed, Myrtle, 1874-1911",Cooking & Drinking,106265,raw/Cooking & Drinking/37680.txt,
56285,"The Oyster: Where, How and When to Find, Breed, Cook and Eat It","Murray, Eustace Clare Grenville, 1824-1881",Cooking & Drinking,24398,raw/Cooking & Drinking/56285.txt,
42450,Housekeeping in Old Virginia,Unknown,Cooking & Drinking,137942,raw/Cooking & Drinking/42450.txt,
18854,The Gourmet's Guide to Europe,"Bastard, Algernon",Cooking & Drinking,60481,raw/Cooking & Drinking/18854.txt,
46158,Tea and Tea Drinking,"Reade, Arthur",Cooking & Drinking,31115,raw/Cooking & Drinking/46158.txt,
43879,Substitutes for Flesh Foods: Vegetarian Cook Book,"Fulton, Edwin Giles, 1867-",Cooking & Drinking,38517,raw/Cooking & Drinking/43879.txt,
56784,The Theory and Practice of Brewing,"Combrune, Michael, -1773",Cooking & Drinking,83026,raw/Cooking & Drinking/56784.txt,
10072,English HousewifryExemplified in above Four Hundred and Fifty Receipts Giving Directions for most Parts of Cookery,"Moxon, Elizabeth",Cooking & Drinking,64058,raw/Cooking & Drinking/10072.txt,
52551,"The Art of Preserving All Kinds of Animal and Vegetable Substances for Several Years, 2nd ed.A work published by the order of the French minister of the interior, on the report of the Board of arts and manufactures","Appert, Nicolas, 1749-1841",Cooking & Drinking,23567,raw/Cooking & Drinking/52551.txt,
41899,"The Modern Housewife or, MénagèreComprising Nearly One Thousand Receipts, for the Economic and Judicious Preparation of Every Meal of the Day, with those of The Nursery and Sick Room, and Minute Directions for Family Management in All its Branches.","Soyer, Alexis, 1809-1858",Cooking & Drinking,159591,raw/Cooking & Drinking/41899.txt,
43468,The Laurel Health CookeryA Collection of Practical Suggestions and Recipes for the Preparation of Non-Flesh Foods in Palatable and Attractive Ways,"Perkins, Evora Bucknum",Cooking & Drinking,150528,raw/Cooking & Drinking/43468.txt,
62826,"The Girl's Own Paper, Vol. XX, No. 1025, August 19, 1899",Various,Cooking & Drinking,21066,raw/Cooking & Drinking/62826.txt,
65502,Faster Ways to Favorite Dishes With the New Minute Tapioca,Unknown,Cooking & Drinking,4615,raw/Cooking & Drinking/65502.txt,
72394,Home-made cider vinegar,"Sackett, Walter G. (Walter George), 1880-1968",Cooking & Drinking,5724,raw/Cooking & Drinking/72394.txt,
70445,"Host and Guest :  a book about dinners, dinner-giving, wines, and desserts","Kirwan, A. V. (Andrew Valentine), 1804-1870",Cooking & Drinking,110696,raw/Cooking & Drinking/70445.txt,
55705,"Canoe and Camp CookeryA Practical Cook Book for Canoeists, Corinthian Sailors and Outers",Seneca (Writer on outdoor life),Cooking & Drinking,20186,raw/Cooking & Drinking/55705.txt,
43912,Practical Italian recipes for American kitchens :  Sold to aid the families of Italian soldiers,"Cuniberti, Julia Lovejoy, 1888-1987",Cooking & Drinking,9008,raw/Cooking & Drinking/43912.txt,
10011,365 Foreign DishesA Foreign Dish for Every Day in the Year,Unknown,Cooking & Drinking,23324,raw/Cooking & Drinking/10011.txt,
63395,Freezing Combination Main Dishes,Unknown,Cooking & Drinking,4772,raw/Cooking & Drinking/63395.txt,
46711,"Secrets of Wise Men, Chemists and Great Physicians","David, Wm. K. (William King)",Cooking & Drinking,53341,raw/Cooking & Drinking/46711.txt,
32414,Home Pork Making,"Fulton, A. W. (Albert Watson), 1859-",Cooking & Drinking,40689,raw/Cooking & Drinking/32414.txt,
17438,Mrs. Wilson's Cook BookNumerous New Recipes Based on Present Economic Conditions,"Wilson, Mary A.",Cooking & Drinking,122361,raw/Cooking & Drinking/17438.txt,
41940,"The Boston Cooking-School Magazine (Vol. XV, No. 2, Aug.-Sept., 1910)",Various,Cooking & Drinking,40764,raw/Cooking & Drinking/41940.txt,
60285,"The Delmonico Cook Book: How to Buy Food, How to Cook It, and How to Serve It.","Filippini, Alexander",Cooking & Drinking,231164,raw/Cooking & Drinking/60285.txt,
63004,10 Cakes Husbands Like Best: From Spry's Recipe Round-up,Unknown,Cooking & Drinking,4942,raw/Cooking & Drinking/63004.txt,
62655,Recipes from American National,Unknown,Cooking & Drinking,7752,raw/Cooking & Drinking/62655.txt,
58495,"Secrets of meat curing and sausage makinghow to cure hams, shoulders, bacon, corned beef, etc., and how to make all kinds of sausage, etc. to comply with the pure food laws",B. Heller & Co.,Cooking & Drinking,86354,raw/Cooking & Drinking/58495.txt,
69812,Practical vegetarian cookery,Unknown,Cooking & Drinking,35216,raw/Cooking & Drinking/69812.txt,
66284,"Condiments, Spices and Flavors","Green, Mary Elizabeth, 1844-",Cooking & Drinking,9257,raw/Cooking & Drinking/66284.txt,
35597,A Treatise on the Brewing of Beer,"Hughes, E.",Cooking & Drinking,10103,raw/Cooking & Drinking/35597.txt,
69876,"The ""ideal"" cookery book: A reliable guide for home cookingcontaining 249 useful and dainty recipes (third edition)","Clarke, Lilian",Cooking & Drinking,14236,raw/Cooking & Drinking/69876.txt,
28452,The American HousewifeContaining the Most Valuable and Original Receipts in All the Various Branches of Cookery; and Written in a Minute and Methodical Manner,Anonymous,Cooking & Drinking,63040,raw/Cooking & Drinking/28452.txt,
22790,"The accomplisht cookor, The art & mystery of cookery","May, Robert, 1588-",Cooking & Drinking,146593,raw/Cooking & Drinking/22790.txt,
62345,Collectors' Items: Fifty Superb Recipes from Spice Islands,Unknown,Cooking & Drinking,7707,raw/Cooking & Drinking/62345.txt,
18097,Public School Domestic Science,"Hoodless, Adelaide, 1857-1910",Cooking & Drinking,55330,raw/Cooking & Drinking/18097.txt,
60050,The Book of Herbs,"Northcote, Rosalind, 1873-1950",Cooking & Drinking,62617,raw/Cooking & Drinking/60050.txt,
24656,Ontario Teachers' Manuals: Household Management,Ontario. Department of Education,Cooking & Drinking,48904,raw/Cooking & Drinking/24656.txt,
47076,The Art of Drinking: A Historical Sketch,"Gervinus, Georg Gottfried, 1805-1871",Cooking & Drinking,7220,raw/Cooking & Drinking/47076.txt,
69922,"Dairying exemplified, or, The business of cheese-makingLaid down from approved rules, collected from the most experienced dairy-women, of several counties. Digested under various heads. From a series of observations, during thirty years practice in the cheese trade. The second edition corrected and improved","Twamley, J. (Josiah)",Cooking & Drinking,28864,raw/Cooking & Drinking/69922.txt,
46953,"A History of Champagne, with Notes on the Other Sparkling Wines of France","Vizetelly, Henry, 1820-1894",Cooking & Drinking,146040,raw/Cooking & Drinking/46953.txt,
43643,Foods and Culinary Utensils of the Ancients,"Martyn, Charles, 1874-",Cooking & Drinking,18978,raw/Cooking & Drinking/43643.txt,
62832,"Outdoor Cooking with Reynolds WrapHow to prepare tastier campfire meals without pots, pans and dishes",Unknown,Cooking & Drinking,4274,raw/Cooking & Drinking/62832.txt,
72482,Modern cookery for private families,"Acton, Eliza, 1799-1859",Cooking & Drinking,318122,raw/Cooking & Drinking/72482.txt,
21592,"The Art of Making WhiskeySo As to Obtain a Better, Purer, Cheaper and Greater Quantity of Spirit, From a Given Quantity of Grain. Also, the Art of Converting It into Gin, after the Process of the Holland Distillers","Boucherie, Anthony, 1747?-",Cooking & Drinking,14084,raw/Cooking & Drinking/21592.txt,
34651,Let's Use Soybeans,University of Illinois (Urbana-Champaign campus). Extension Service in Agriculture and Home Economics,Cooking & Drinking,6175,raw/Cooking & Drinking/34651.txt,
12815,"American Cookery: The Art of Dressing Viands, Fish, Poultry, and Vegetables","Simmons, Amelia",Cooking & Drinking,14928,raw/Cooking & Drinking/12815.txt,
65379,Selections from Aunt Sammy's Radio Recipes and USDA Favorites,"Yeatman, Fanny Walker, 1876-1962",Cooking & Drinking,8094,raw/Cooking & Drinking/65379.txt,
10766,Enquire Within Upon EverythingThe Great Victorian Domestic Standby,"Philp, Robert Kemp, 1819-1882",Cooking & Drinking,277110,raw/Cooking & Drinking/10766.txt,
26005,"Armour's Monthly Cook Book, Volume 2, No. 12, October 1913A Monthly Magazine of Household Interest",Various,Cooking & Drinking,22902,raw/Cooking & Drinking/26005.txt,
9624,"Directions for Cookery, in its Various Branches","Leslie, Eliza, 1787-1858",Cooking & Drinking,139093,raw/Cooking & Drinking/9624.txt,
53521,Oysters and fish,"Murrey, Thomas J. (Thomas Jefferson), 1844?-1900",Cooking & Drinking,17012,raw/Cooking & Drinking/53521.txt,
13487,The Ideal Bartender,"Bullock, Tom, 1873-1964",Cooking & Drinking,8675,raw/Cooking & Drinking/13487.txt,
45572,"The National Cook Book, 9th ed.","Peterson, Hannah Mary (Bouvier)",Cooking & Drinking,60757,raw/Cooking & Drinking/45572.txt,
61720,How to Cook in Casserole Dishes,"Neil, Marion Harris",Cooking & Drinking,40493,raw/Cooking & Drinking/61720.txt,
10520,"The Compleat CookExpertly Prescribing the Most Ready Wayes, Whether Italian,Spanish or French, for Dressing of Flesh and Fish, OrderingOf Sauces or Making of Pastry",W. M.,Cooking & Drinking,28064,raw/Cooking & Drinking/10520.txt,
65023,"The Deipnosophists; or, Banquet of the Learned of Athenæus, Vol. 2 (of 3)","Athenaeus, of Naucratis",Cooking & Drinking,147412,raw/Cooking & Drinking/65023.txt,
55897,Spices and How to Know Them,"Gibbs, Walter M., 1854-",Cooking & Drinking,61916,raw/Cooking & Drinking/55897.txt,
41696,The Feasts of Autolycus: The Diary of a Greedy Woman,"Pennell, Elizabeth Robins, 1855-1936",Cooking & Drinking,44799,raw/Cooking & Drinking/41696.txt,
49833,"Directions for Cooking by Troops, in Camp and HospitalPrepared for the Army of Virginia, and published by order of the Surgeon General, with essays on ""taking food,"" and ""what food.""","Nightingale, Florence, 1820-1910",Cooking & Drinking,8224,raw/Cooking & Drinking/49833.txt,
7223,The Belgian Cookbook,Unknown,Cooking & Drinking,35018,raw/Cooking & Drinking/7223.txt,
65364,Pies Made with Pet Evaporated Milk,Unknown,Cooking & Drinking,4286,raw/Cooking & Drinking/65364.txt,
29232,"The Lady's Own Cookery Book, and New Dinner-Table Directory;In Which will Be Found a Large Collection of Original Receipts. 3rd ed.","Bury, Charlotte Campbell, Lady, 1775-1861",Cooking & Drinking,164725,raw/Cooking & Drinking/29232.txt,
53627,The Bread and Biscuit Baker's and Sugar-Boiler's AssistantIncluding a Large Variety of Modern Recipes,"Wells, Robert",Cooking & Drinking,31929,raw/Cooking & Drinking/53627.txt,
65250,"Recipes Used in the Cooking Schools, U. S. Army",Unknown,Cooking & Drinking,6966,raw/Cooking & Drinking/65250.txt,
42955,Standard Paper-Bag Cookery,"Telford, Emma Paddock, 1851-",Cooking & Drinking,36600,raw/Cooking & Drinking/42955.txt,
